tweet_id,user_id,username,text,like_count,retweet_count,location,creation_date_time
1502969985546739715,4158826059,2826e2101262467,Have a look at the recently produced pfizer documents They only released them under a Freedom of Information request They show that adverse effects and deaths were high This guy who was previously pro vaccine goes through the evidence,0,0,No Location,2022-03-13
1502969899513450500,1454391515929665537,RIGPIG888,It doesn't stop transmission like they said it would Pfizer is slowly releasing safety data and it looks like shit People should be given a choice end of fckn story Mandating jabbing kids healthy people or anyone is fckn dead set wrong,0,0,No Location,2022-03-13
1502969878860509184,706328696483745792,squetcho,Don't come at me to fight about my stand on against the vaccination You can fuck off I'm here to tell first hand experience of Pfizer Corminaty side effects,0,0,The Netherlands,2022-03-13
1502969876201324548,706328696483745792,squetcho,No pic doesn't happen right Hair only starts growing after 6 months With 3 weeks straight cortisol cream 1 week break and repeat and daily spray of minoxidil And I had to go back and forth 12 times to the GP to get them finally confirmed it's Pfizer corminaty side effect,0,0,The Netherlands,2022-03-13
1502969836468682759,706328696483745792,squetcho,I had side effect from Pfizer vaccine 🥲 I developed one spot alopecia areata after 2 months of second shots Developed 5 spots after booster shot So if you ask me nope not going to take another shot of those vaccine,0,0,The Netherlands,2022-03-13
1502969813559386112,1322578621,Harper437Janet,The Pfizer documents YouTube,0,0,No Location,2022-03-13
1502969792793387009,378251280,Horace1922,Dawn I so wish people would wake up before it's too late People are dying and then they say it's due to something else Look at poor Shane Warne Bieber sadly has a blood clot on the brain Just watch the Pfizer report,0,0,"New York, Paris, Peckham",2022-03-13
1502969759549247490,764910097877184512,ironfistpillage,Did you receive Government money to to under report vaccine damages Have you read the Pfizer FDA paperwork If so how could you say injuries are rare,1,0,USA,2022-03-13
1502969705216282626,1359263566906482689,EclecticNerdist,Same for my grandmother and myself She got Moderna and I got Pfizer The only people we know who got COVID were family members in 2 other states and none of them were vaccinated,0,0,"Virginia, USA",2022-03-13
1502969572701388802,1498356464599056385,robison1776er,The thing is we now know the emperor had no clothes We must censor this dangerous misinformation to save lives has been completely debunked by peer reviewed studies on efficacy Pfizer's documented deception unprecedented wave of global 💉injuries actuarial tables,0,0,The Metaverse,2022-03-13
1502969495966478336,1254804504840564736,KJHess60,It was announced last week they were out and this is the official document for them No more Pfizer stocks being bought or sold To me it's a proof of guilt,1,0, USA,2022-03-13
1502969489796874244,347194074,casbertau,But y did he mix j j le pfizer,0,0,jane furse ,2022-03-13
1502969477155147776,1039185092432809986,Cindy66235002,today One pharmacist put on a mask to give my son Pfizer C19 booster shot Missouri,0,0,"Missouri, StL suburb",2022-03-13
1502969461883621376,1407278213370318855,Yoshi13113486,Steve Kirsch So you killed 150 000 in order to maybe save 10 000 lives Pfizer trials CROSUB,0,0,No Location,2022-03-13
1502969458867986437,1262018485221285893,Maritimeman2,The FDA licensed the Pfizer vaccine on Aug 23 2021 just 108 days after Pfizer started producing the records to the agency You looked at the trial data yourself eh I call BS,0,0,Bay of fundy,2022-03-13
1502969425598857221,402434981,JSears68,zero trust when the Pfizer CEO shows up on camera,0,0,"Indianapolis, IN",2022-03-13
1502969357994971142,997481018364964864,ase20340506,Meanwhile in a parallel universe CDC Changes Vaccine Definition And Calls It 'Normal via brought to you by Phizer BioNTech and or Moderna,0,0,Greece,2022-03-13
1502969335891083266,153688178,Diraffe,Timeframe was tiny Pfizer shot also causes chronic conditions and requires repeated administration Is Tylenol toxicity due to on-label use correct dosage Does gov force people to take Tylenol,0,0,"West Virginia, USA",2022-03-13
1502969235533934593,1084251034908794880,DougCarterWrite,The beginning of the end for Pfizer and their co-conspirators seems immanent 👀,0,0,No Location,2022-03-13
1502969225656549378,364706366,ABert1968,Are the Pfizer-injected now GMOs I like this girl Go Adam Xx,0,0,"Sydney, New South Wales",2022-03-13
1502969217456431104,1357051643515305985,macaronicaesar1,Yes killing 7 year olds suggests the benefit outweighs the risk Fuck off already no one gives a fuck that you can parrot msm Pfizer sponsored campaign slogans for them,0,0,No Location,2022-03-13
1502969196598431744,1453866960626667521,MrNoteable,1291 listed potential side affects from Pfizer How many from covid,0,0,"Queensland, Australia",2022-03-13
1502969107255283716,924745854795251714,Davesmi97216740,Send copies of the Pfizer data to them any mandat is a crime fight back…,0,0,No Location,2022-03-13
